Datum,close_price,open_price,high_price,low_price,rsi,mfi,tv,sma,williams,regrs,cci,is_in_time,time
02.04.2020 18:46:42,1.084000,1.086000,1.086000,1.084000,32.8,28.699474,1.000000,1.094143,-100.000000,0.894353,-182.061580,0.0,18.0
03.04.2020 09:09:21,1.082000,1.084000,1.084000,1.082000,31.0,21.548044,1.000000,1.092857,-100.000000,0.924605,-183.830846,1.0,9.0
03.04.2020 09:22:31,1.080000,1.082000,1.082000,1.080000,29.2,14.371701,1.000000,1.091286,-100.000000,0.926229,-183.716075,1.0,9.0
03.04.2020 14:33:02,1.078000,1.080000,1.080000,1.078000,27.5,14.390532,1.000000,1.089857,-100.000000,0.955604,-182.709059,1.0,14.0
03.04.2020 21:11:10,1.082000,1.080000,1.082000,1.080000,35.6,14.278218,1.000000,1.088429,-81.818182,0.923561,-139.472600,0.0,21.0
06.04.2020 14:45:48,1.078000,1.080000,1.080000,1.078000,31.8,14.296974,1.000000,1.087000,-100.000000,0.921041,-149.570086,1.0,14.0
07.04.2020 06:38:16,1.082000,1.080000,1.082000,1.080000,38.9,21.421057,1.000000,1.086000,-77.777778,0.849357,-112.621359,0.0,6.0
07.04.2020 07:43:21,1.084000,1.082000,1.084000,1.082000,42.1,28.565162,1.000000,1.085286,-66.666667,0.705988,-87.473213,0.0,7.0
07.04.2020 08:58:32,1.086000,1.084000,1.086000,1.084000,45.2,35.723690,1.000000,1.084857,-55.555556,0.491521,-64.171123,1.0,8.0
07.04.2020 12:03:08,1.088000,1.086000,1.088000,1.086000,48.3,35.689822,1.000000,1.084286,-37.500000,0.169599,-41.540020,1.0,12.0
07.04.2020 14:20:32,1.090000,1.088000,1.090000,1.088000,51.1,42.874083,1.000000,1.084143,-14.285714,0.000021,-19.364344,1.0,14.0
07.04.2020 16:16:50,1.092000,1.090000,1.092000,1.090000,53.9,50.061484,1.000000,1.084286,-0.000000,0.162606,3.322259,1.0,16.0
07.04.2020 17:00:39,1.088000,1.090000,1.090000,1.088000,48.0,50.061484,1.000000,1.084286,-28.571429,0.392271,-20.322355,0.0,17.0
08.04.2020 05:58:12,1.086000,1.088000,1.088000,1.086000,45.4,50.061484,1.000000,1.084286,-42.857143,0.531837,-38.629738,0.0,5.0
08.04.2020 08:04:20,1.084000,1.086000,1.086000,1.084000,42.8,50.061484,1.000000,1.084286,-57.142857,0.507103,-57.677903,1.0,8.0
08.04.2020 14:46:51,1.088000,1.086000,1.088000,1.086000,49.0,57.206831,1.000000,1.084714,-28.571429,0.537277,-25.284450,1.0,14.0
09.04.2020 14:56:32,1.090000,1.088000,1.090000,1.088000,51.8,64.344011,1.000000,1.085429,-14.285714,0.534200,0.517063,1.0,14.0
09.04.2020 15:14:25,1.092000,1.090000,1.092000,1.090000,54.5,71.467403,1.000000,1.086429,-0.000000,0.511089,28.291621,1.0,15.0
09.04.2020 15:25:40,1.094000,1.092000,1.094000,1.092000,57.1,71.489902,1.000000,1.087286,-0.000000,0.549771,59.127440,1.0,15.0
13.04.2020 08:39:57,1.096000,1.094000,1.096000,1.094000,59.6,78.601435,1.000000,1.088571,-0.000000,0.545613,91.184490,1.0,8.0
13.04.2020 12:13:19,1.092000,1.094000,1.094000,1.092000,53.0,71.450435,1.000000,1.089286,-28.571429,0.463446,59.895029,1.0,12.0
13.04.2020 16:55:50,1.090000,1.092000,1.092000,1.090000,50.0,64.313811,1.000000,1.089714,-50.000000,0.307692,37.958115,1.0,16.0
14.04.2020 04:00:49,1.094000,1.092000,1.094000,1.092000,55.4,64.332518,1.000000,1.090286,-16.666667,0.307692,83.651510,0.0,4.0
14.04.2020 13:48:46,1.096000,1.094000,1.096000,1.094000,57.9,64.351205,1.000000,1.090857,-0.000000,0.381963,117.647059,1.0,13.0
14.04.2020 16:50:13,1.098000,1.096000,1.098000,1.096000,60.2,64.369873,1.000000,1.091429,-0.000000,0.532225,146.818343,1.0,16.0
15.04.2020 09:41:50,1.094000,1.096000,1.096000,1.094000,53.7,57.213909,1.000000,1.091571,-28.571429,0.662307,100.719424,1.0,9.0
15.04.2020 12:31:45,1.092000,1.094000,1.094000,1.092000,50.8,57.198936,1.000000,1.091857,-42.857143,0.531859,70.247934,1.0,12.0
15.04.2020 14:17:23,1.090000,1.092000,1.092000,1.090000,48.0,57.183971,1.000000,1.092143,-57.142857,0.261129,39.256198,1.0,14.0
15.04.2020 14:31:13,1.088000,1.090000,1.090000,1.088000,45.3,57.169013,1.000000,1.092429,-83.333333,0.006118,8.264463,1.0,14.0
15.04.2020 14:54:03,1.086000,1.088000,1.088000,1.086000,42.7,50.061034,1.000000,1.092286,-100.000000,0.118277,-22.727273,1.0,14.0
15.04.2020 16:47:23,1.090000,1.088000,1.090000,1.088000,49.0,50.061034,1.000000,1.092286,-66.666667,0.271877,16.223680,1.0,16.0
15.04.2020 18:41:14,1.092000,1.090000,1.092000,1.090000,51.8,50.061034,1.000000,1.092286,-50.000000,0.295508,44.081052,0.0,18.0
16.04.2020 03:47:13,1.088000,1.090000,1.090000,1.088000,46.3,42.924425,1.000000,1.091857,-83.333333,0.360452,-2.939015,0.0,3.0
16.04.2020 11:30:53,1.086000,1.088000,1.088000,1.086000,43.7,35.779736,1.000000,1.091143,-100.000000,0.381963,-43.478261,1.0,11.0
